"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.383573448E0,3.075424582E-2,-1.474868298E0,1.745052814E0,2.285036465E0
2.393568552E0,6.904524565E-2,-1.482078075E0,1.742342472E0,2.288466726E0
2.403568239E0,1.072712615E-1,-1.486779213E0,1.726999521E0,2.281347606E0
2.413572979E0,1.446603239E-1,-1.489340782E0,1.705676317E0,2.269007332E0
2.423580791E0,-1.749005914E-2,-1.484575748E0,1.677383184E0,2.240063705E0
2.433580010E0,2.035325021E-2,-1.483240128E0,1.638335228E0,2.210103584E0
2.443578968E0,1.097167492E0,-1.466587543E0,1.558647156E0,2.405002388E0
2.453576625E0,1.136446476E0,-1.439403057E0,1.482997894E0,2.358532278E0
2.463581573E0,1.170166969E0,-1.394495964E0,1.394226551E0,2.292984388E0
2.473577146E0,1.206863403E0,-1.348976612E0,1.299375534E0,2.228145855E0
2.483580531E0,1.228143215E0,-1.293197632E0,1.204251289E0,2.151956561E0
2.493578708E0,1.238784909E0,-1.228540421E0,1.118799210E0,2.072585653E0
2.503576104E0,1.188333988E0,-1.161015511E0,1.046734571E0,1.963605853E0
2.513580427E0,1.123548269E0,-1.086217880E0,9.920265675E-1,1.851039359E0
2.523577927E0,1.051704645E0,-1.015308380E0,9.487907887E-1,1.742738571E0
2.533581989E0,9.826711416E-1,-9.238166809E-1,9.217159748E-1,1.633597310E0
2.543580948E0,9.083989859E-1,-8.245096207E-1,9.143762589E-1,1.530061690E0
2.553584021E0,8.346387148E-1,-1.802854538E-1,9.345645905E-1,1.265912952E0
2.563572146E0,7.567800283E-1,8.165721893E-1,9.739296436E-1,1.479204213E0
2.573569281E0,6.801607609E-1,8.353919983E-1,1.018586636E0,1.482571140E0
2.583575843E0,6.102697849E-1,8.537683487E-1,1.067885637E0,1.497240575E0
2.593575843E0,-3.875683248E-1,8.715839386E-1,1.121739149E0,1.472469520E0
2.603578968E0,-3.770989180E-1,8.841743469E-1,1.191912889E0,1.531216577E0
2.613576885E0,-5.600218177E-1,7.903699875E-1,1.282120705E0,1.606904681E0
2.623506625E0,5.140985847E-1,8.175077438E-1,1.427211046E0,1.723237545E0
2.633574021E0,5.363172889E-1,8.257493973E-1,1.502805948E0,1.796642430E0
2.643578187E0,5.829879642E-1,8.352546692E-1,1.577823400E0,1.878044731E0
