"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.838959644E0,-9.099809527E-1,1.489244461E0,-2.372457743E0,2.945245345E0
1.848958342E0,-8.652783632E-1,1.454737663E0,-1.711449623E0,2.407078754E0
1.858970060E0,-1.019766092E0,1.443284512E0,-1.598005772E0,2.382564902E0
1.868969279E0,-9.745267630E-1,1.447027206E0,-9.511218071E-1,1.987013548E0
1.878972925E0,-9.295558333E-1,1.420079708E0,-8.956012726E-1,1.919062809E0
1.888966154E0,-8.848491907E-1,1.410361290E0,-8.418273926E-1,1.865676933E0
1.898968758E0,-8.404026628E-1,1.440050125E0,-7.944898605E-1,1.846952933E0
1.908966415E0,-9.951649308E-1,1.499145985E0,-7.527856827E-1,1.950507167E0
1.919012769E0,-9.501901269E-1,1.549645424E0,-7.257733345E-1,1.957296388E0
1.929722977E0,-9.054740667E-1,1.577995300E0,-7.310905457E-1,1.960725845E0
1.938964696E0,-8.610128164E-1,1.621216297E0,-7.499070168E-1,1.982938700E0
1.948949696E0,-8.168025613E-1,1.701766491E0,-7.853469849E-1,2.044491502E0
1.958959696E0,-9.718188643E-1,2.501059532E0,-8.254776001E-1,2.807337521E0
1.968959904E0,-9.270888567E-1,2.543220520E0,-8.891949654E-1,2.849233590E0
1.978975269E0,-8.826085925E-1,2.568614960E0,-9.782929420E-1,2.886838724E0
1.988971102E0,-8.383743763E-1,2.594048977E0,-1.614903927E0,3.168576397E0
1.998970842E0,-7.943825722E-1,2.658560753E0,-1.671989441E0,3.239527379E0
2.008970060E0,-9.098559022E-1,2.813408852E0,-1.845675945E0,3.485631481E0
2.018970321E0,-8.655709028E-1,2.856113434E0,-2.541954517E0,3.920220619E0
2.028970060E0,-8.215239644E-1,2.842788696E0,-2.578114033E0,3.924668287E0
2.038973446E0,-7.777116895E-1,2.814866543E0,-2.608081818E0,3.915405457E0
2.048972925E0,-9.331596494E-1,2.769374847E0,-2.632647753E0,3.933326603E0
2.058970060E0,-8.888449073E-1,2.713500023E0,-2.662268162E0,3.903946645E0
2.068968758E0,-8.447638750E-1,2.629093170E0,-2.691398144E0,3.856083618E0
2.078969540E0,-8.009133339E-1,2.563836098E0,-2.749386787E0,3.843676028E0
2.088973185E0,-7.488571405E-1,2.484068871E0,-2.763429880E0,3.790505227E0
2.099059644E0,-8.980298042E-1,2.418514252E0,-2.788188219E0,3.798639528E0
2.108959748E0,-8.464105725E-1,2.370254040E0,-3.335896015E0,4.178841621E0
2.118983290E0,-7.954552770E-1,2.356963158E0,-3.312174797E0,4.142285156E0
2.128956571E0,-7.451409101E-1,2.339956284E0,-3.265016556E0,4.085457562E0
2.138959696E0,-6.968876123E-1,2.286666393E0,-3.222869873E0,4.012653207E0
2.148958862E0,-8.482921720E-1,2.214981079E0,-3.183612347E0,3.970028761E0
2.158961467E0,-7.986529469E-1,2.127262115E0,-3.122545242E0,3.861784487E0
2.168960946E0,-7.499735355E-1,2.040345669E0,-3.056896687E0,3.751011611E0
2.178960685E0,-7.027696371E-1,2.010716438E0,-2.958378077E0,3.645389774E0
2.188960685E0,-8.166949153E-1,2.172745228E0,-2.795367241E0,3.633440576E0
2.198960425E0,-7.708448172E-1,3.195746422E0,-2.755373478E0,4.289414870E0
2.208958342E0,-7.243949175E-1,3.158588886E0,-2.742764473E0,4.245490396E0
2.218957821E0,-6.779366136E-1,3.123561382E0,-2.754254341E0,4.219259501E0
2.228958862E0,-6.315531731E-1,3.090646744E0,-3.341965199E0,4.595616182E0
2.238958602E0,-7.860518098E-1,2.959991455E0,-3.374726057E0,4.557214371E0
2.248961987E0,-7.392263412E-1,2.929956436E0,-4.967281342E0,5.814205382E0
2.258957560E0,-6.923119426E-1,1.412596703E0,-4.843244553E0,5.092321972E0
2.268958081E0,-6.455740929E-1,1.254067421E0,-4.722415447E0,4.928555434E0
2.278969435E0,-5.987787843E-1,5.012059212E-1,-4.604787350E0,4.670525660E0
2.288961154E0,-7.520405054E-1,3.950715065E-1,-4.688523769E0,4.764861126E0
2.298982821E0,-7.038819194E-1,2.637128830E-1,-4.556891918E0,4.618469248E0
2.308955790E0,-6.549197435E-1,1.349048615E-1,-4.426320553E0,4.476542508E0
2.318963810E0,-6.073901653E-1,-2.683210373E-2,-4.254088879E0,4.297314855E0
2.328961206E0,-5.604609847E-1,-7.225246429E-1,-4.102999687E0,4.203660882E0
2.338961467E0,-7.108280659E-1,-8.397111893E-1,-4.154709816E0,4.297907058E0
2.348959383E0,-6.597864628E-1,-1.009332180E0,-5.032265663E0,5.174723889E0
2.358960946E0,1.103344679E0,-1.657926559E0,-7.778290749E0,8.029190303E0
2.368960685E0,1.147181749E0,-1.047035217E0,-8.926283836E0,9.060400203E0
2.378960165E0,1.148307323E0,-4.115562439E-1,-9.679338455E0,9.755899814E0
2.388960165E0,1.103806138E0,5.341782570E-1,-9.705358505E0,9.782521051E0
2.398960425E0,9.839276671E-1,2.277059555E0,-9.602630615E0,9.917843949E0
