"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.495908339E0,6.227951050E-1,-1.880350113E-1,1.156509042E0,1.326930319E0
2.505949225E0,1.385353208E0,-1.720199585E-1,1.172238827E0,1.822892823E0
2.515903391E0,2.199325800E0,9.556207657E-1,1.188398719E0,2.676291564E0
2.525903912E0,2.900304794E0,1.074968338E0,1.004274368E0,3.252059630E0
2.535905475E0,3.028608561E0,1.163554192E0,1.021984339E0,3.401584948E0
2.545919277E0,3.699654818E0,1.200736046E0,1.040025830E0,4.026272041E0
2.555904693E0,3.705477715E0,1.170810699E0,1.055713654E0,4.026896337E0
2.565923860E0,3.656862736E0,1.070408821E0,1.071241140E0,3.958026995E0
2.575892245E0,3.541303158E0,-2.646617889E-1,8.877792358E-1,3.660467988E0
2.585897193E0,3.354576111E0,-2.307758331E-1,9.046425819E-1,3.482070730E0
2.595905214E0,2.518538952E0,-1.967697144E-1,9.223248363E-1,2.689319594E0
2.605921620E0,2.339517117E0,-1.627397537E-1,-1.125143170E-1,2.347867977E0
2.615896620E0,2.142160892E0,-1.288022995E-1,-2.423458099E-1,2.159670070E0
2.625897141E0,1.310572147E0,-1.944904327E-1,-1.036766052E0,1.682352439E0
2.635894277E0,1.108296633E0,-1.404514313E-1,-1.195894599E0,1.636524342E0
2.645897141E0,9.419069290E-1,-1.063680649E-1,-1.230105162E0,1.552952522E0
2.655904172E0,2.464599609E-1,-7.323169708E-2,-1.172564268E0,1.200421741E0
2.665897662E0,1.426186562E-1,1.546953201E0,-1.008095741E0,1.851934478E0
2.675894537E0,1.320433617E-2,2.229188919E0,8.675817251E-1,2.392102766E0
2.685895318E0,-6.384551525E-1,2.341347694E0,9.323494434E-1,2.599771046E0
2.695901047E0,-7.470116615E-1,2.433568001E0,9.963588119E-1,2.733680764E0
2.705935162E0,-1.435233831E0,2.464077950E0,1.059826732E0,3.042171756E0
2.715894797E0,-1.505917668E0,2.406350136E0,2.312737226E0,3.661565578E0
2.725915110E0,-2.531972408E0,1.717577934E0,2.384537935E0,3.879043619E0
2.735894016E0,-2.450014591E0,-1.319551468E-1,2.406855583E0,3.436995411E0
2.745936516E0,-2.367825985E0,-1.215333939E-1,2.408793449E0,3.379889960E0
2.755916933E0,-1.293465853E0,-1.155862808E-1,2.403213024E0,2.731638142E0
2.765894329E0,-1.116599321E0,-2.092714310E-1,2.409049034E0,2.663476267E0
2.775895318E0,-2.022421360E-1,-1.942295074E0,2.405086279E0,3.098040033E0
2.785895318E0,-6.032967567E-2,-1.997705460E0,2.438151360E0,3.152625703E0
2.795897402E0,9.578776360E-2,-2.035963058E0,3.092150927E0,3.703473805E0
