"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
7.137927670E-1	-5.451455116E-1	-1.315737844E0	1.525477409E0	2.086966945E0
7.188184440E-1	-2.738390863E-2	-1.257407784E0	2.769990921E0	3.042149555E0
7.238441210E-1	4.308952093E-1	-1.308520794E0	3.143635750E0	3.432250439E0
7.288697980E-1	1.048015237E0	-1.531932473E0	2.772303581E0	3.336288385E0
7.338954750E-1	1.347207665E0	-1.993924737E0	2.574973106E0	3.524370986E0
7.389211520E-1	1.613127828E0	-2.301391125E0	2.675375938E0	3.880234388E0
7.439468290E-1	2.171013355E0	-2.526277542E0	2.503822327E0	4.167073728E0
7.489725070E-1	2.652651072E0	-2.692999363E0	1.998396873E0	4.275791545E0
7.539981840E-1	2.833416700E0	-2.888176441E0	1.307714462E0	4.252050149E0
7.590238610E-1	2.679463625E0	-3.102864265E0	5.276222229E-1	4.133482452E0
7.640495380E-1	2.404084206E0	-3.275130272E0	-5.093507767E-1	4.094574139E0
7.690752150E-1	2.222262144E0	-3.446933508E0	-2.319991589E0	4.711916873E0
7.741008920E-1	1.388458610E0	-3.411956787E0	-2.512523174E0	4.458928025E0
7.791265690E-1	5.542731285E-1	-3.103946686E0	-2.705270290E0	4.154538611E0
7.841522460E-1	1.441831887E-1	-2.731909275E0	-3.797698975E0	4.680452391E0
7.891779230E-1	1.837333202E0	-2.077186584E0	-4.660541058E0	5.423203883E0
7.942036000E-1	1.713182449E0	-1.789238572E0	-4.331807613E0	4.990082762E0
7.992292770E-1	1.342541575E-1	-2.360751152E0	-3.609440327E0	4.315000539E0
8.042549540E-1	-1.544583082E0	-2.752143383E0	-2.372634411E0	3.948344482E0
8.092806320E-1	-3.196310520E0	-2.948136806E0	-2.548838139E0	5.040286443E0
8.143063090E-1	-4.771253586E0	-2.926265717E0	2.913162231E0	6.309865768E0
8.193319860E-1	-5.213675022E0	-1.896299005E0	8.279133797E0	9.966063093E0
8.243576630E-1	-4.515691757E0	-1.258513927E0	-1.248147964E0	4.851103245E0
8.293833400E-1	-2.255505800E0	-3.615232706E-1	-5.657627106E0	6.101372793E0
8.344090170E-1	9.825326204E-1	8.556002378E-2	-4.726279736E0	4.828085646E0
8.394346940E-1	2.544892311E0	4.569166899E-2	-3.808591843E0	4.580822680E0
8.444603710E-1	3.018384457E0	7.259199023E-2	-4.243410110E0	5.207921245E0
8.494860480E-1	3.737145901E0	-2.730949819E-1	-4.267678738E0	5.679253662E0
8.545117250E-1	5.349626541E0	-3.775814772E-1	1.073158264E0	5.469254114E0
8.595374020E-1	7.477093220E0	-7.810651064E-1	3.636650085E0	8.351180130E0
8.645630790E-1	9.666639328E0	-1.319676042E0	3.460791588E0	1.035193408E1
8.695887570E-1	1.069352436E1	-1.568676114E0	3.347678185E0	1.131455511E1
8.746144340E-1	9.768910408E0	-1.505124569E0	3.618109703E0	1.052557497E1
8.796401110E-1	7.417943001E0	-1.312205315E0	4.233309746E0	8.641103665E0
8.846657880E-1	4.882846832E0	-1.301826000E0	4.747960091E0	6.933979315E0
8.896914650E-1	2.475962162E0	-1.569621801E0	4.927908897E0	5.733967852E0
8.947171420E-1	3.274319172E-1	-1.856696129E0	4.898080826E0	5.248402419E0
8.997428190E-1	-1.322334409E0	-2.194923162E0	4.371907234E0	5.067526896E0
